Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,82,0.05947,0.05775,0.5,54391,3141,52821,419037,7.7
2016,83,0.06449,0.06247,0.5,51250,3202,49649,366216,7.15
2016,84,0.07409,0.07144,0.5,48048,3433,46332,316567,6.59
2016,85,0.09389,0.08968,0.5,44616,4001,42615,270235,6.06
2016,86,0.11617,0.1098,0.5,40615,4459,38385,227620,5.6
2016,87,0.13056,0.12256,0.5,36155,4431,33940,189235,5.23
2016,88,0.14931,0.13894,0.5,31724,4408,29520,155295,4.9
2016,89,0.15307,0.14218,0.5,27316,3884,25374,125775,4.6
2016,90,0.16722,0.15432,0.5,23432,3616,21624,100401,4.28
2016,91,0.19228,0.17541,0.5,19816,3476,18078,78776,3.98
2016,92,0.20738,0.18789,0.5,16340,3070,14805,60698,3.71
2016,93,0.22305,0.20067,0.5,13270,2663,11939,45893,3.46
2016,94,0.24001,0.21429,0.5,10607,2273,9471,33954,3.2
2016,95,0.27959,0.2453,0.5,8334,2044,7312,24483,2.94
2016,96,0.30776,0.26672,0.5,6290,1678,5451,17171,2.73
2016,97,0.33752,0.28878,0.5,4612,1332,3946,11720,2.54
2016,98,0.36871,0.31132,0.5,3280,1021,2770,7774,2.37
2016,99,0.40112,0.33411,0.5,2259,755,1882,5004,2.22
2016,100,0.43453,0.35697,0.5,1504,537,1236,3123,2.08
2016,101,0.46863,0.37967,0.5,967,367,784,1887,1.95
2016,102,0.50314,0.40201,0.5,600,241,479,1103,1.84
2016,103,0.53771,0.42377,0.5,359,152,283,624,1.74
2016,104,0.57201,0.4448,0.5,207,92,161,341,1.65
2016,105,0.60573,0.46492,0.5,115,53,88,180,1.57
2016,106,0.63855,0.48402,0.5,61,30,47,92,1.5
2016,107,0.6702,0.50199,0.5,32,16,24,46,1.44
2016,108,0.70045,0.51876,0.5,16,8,12,22,1.39
2016,109,0.7291,0.53431,0.5,8,4,6,10,1.35
2016,110+,0.75601,1,1.32,4,4,5,5,1.32
2017,0,0.00706,0.00702,0.13,100000,702,99393,7972942,79.73
2017,1,0.00041,0.00041,0.5,99298,41,99277,7873550,79.29
2017,2,0.0002,0.0002,0.5,99257,20,99247,7774272,78.32
2017,3,0.00017,0.00017,0.5,99237,17,99229,7675025,77.34
2017,4,0.00016,0.00016,0.5,99220,16,99212,7575797,76.35
2017,5,0.0001,0.0001,0.5,99204,10,99199,7476585,75.37
2017,6,0.0001,0.0001,0.5,99194,10,99189,7377386,74.37
2017,7,0.00011,0.00011,0.5,99184,10,99179,7278197,73.38
2017,8,0.00016,0.00016,0.5,99174,16,99166,7179018,72.39
2017,9,0.00012,0.00012,0.5,99158,12,99151,7079852,71.4
2017,10,0.00011,0.00011,0.5,99145,11,99140,6980701,70.41
2017,11,0.00013,0.00013,0.5,99134,13,99128,6881561,69.42
2017,12,0.00018,0.00018,0.5,99121,18,99113,6782433,68.43
2017,13,0.00014,0.00014,0.5,99104,14,99097,6683321,67.44
2017,14,0.0002,0.0002,0.5,99090,20,99080,6584224,66.45
2017,15,0.00024,0.00024,0.5,99070,24,99058,6485144,65.46
2017,16,0.00037,0.00037,0.5,99045,37,99027,6386086,64.48
2017,17,0.00045,0.00045,0.5,99009,45,98987,6287059,63.5
2017,18,0.00051,0.00051,0.5,98964,50,98939,6188073,62.53
2017,19,0.0006,0.0006,0.5,98914,60,98884,6089133,61.56
2017,20,0.00057,0.00057,0.5,98855,57,98826,5990249,60.6
2017,21,0.00062,0.00062,0.5,98798,61,98767,5891423,59.63
2017,22,0.00074,0.00074,0.5,98736,73,98700,5792656,58.67
2017,23,0.00063,0.00063,0.5,98663,62,98632,5693956,57.71
2017,24,0.00061,0.00061,0.5,98601,60,98571,5595324,56.75
2017,25,0.00065,0.00065,0.5,98541,64,98509,5496753,55.78
2017,26,0.00068,0.00068,0.5,98478,67,98444,5398243,54.82
2017,27,0.00067,0.00067,0.5,98411,66,98378,5299799,53.85
2017,28,0.00075,0.00075,0.5,98345,73,98308,5201421,52.89
2017,29,0.00083,0.00083,0.5,98272,82,98231,5103113,51.93
2017,30,0.00084,0.00084,0.5,98190,83,98149,5004882,50.97
2017,31,0.0008,0.00079,0.5,98108,78,98069,4906733,50.01
2017,32,0.0008,0.0008,0.5,98030,79,97990,4808664,49.05
2017,33,0.00095,0.00095,0.5,97951,93,97904,4710674,48.09
2017,34,0.00107,0.00107,0.5,97858,105,97806,4612770,47.14
2017,35,0.00096,0.00096,0.5,97753,93,97707,4514964,46.19
2017,36,0.00106,0.00106,0.5,97660,104,97608,4417257,45.23
2017,37,0.00107,0.00107,0.5,97556,104,97504,4319649,44.28
2017,38,0.00124,0.00124,0.5,97452,120,97392,4222145,43.33
2017,39,0.00124,0.00124,0.5,97332,121,97271,4124753,42.38
2017,40,0.00124,0.00124,0.5,97211,121,97150,4027482,41.43
2017,41,0.00135,0.00134,0.5,97090,131,97025,3930332,40.48
2017,42,0.00164,0.00164,0.5,96959,159,96880,3833307,39.54
2017,43,0.00184,0.00184,0.5,96801,178,96712,3736427,38.6
2017,44,0.00201,0.00201,0.5,96623,194,96526,3639715,37.67
2017,45,0.00207,0.00206,0.5,96429,199,96329,3543189,36.74
2017,46,0.00228,0.00228,0.5,96230,219,96120,3446860,35.82
2017,47,0.00224,0.00224,0.5,96010,215,95903,3350740,34.9
2017,48,0.00259,0.00258,0.5,95795,247,95672,3254838,33.98
2017,49,0.00267,0.00267,0.5,95548,255,95420,3159166,33.06
2017,50,0.00293,0.00292,0.5,95293,279,95154,3063745,32.15
2017,51,0.0034,0.00339,0.5,95014,322,94853,2968592,31.24
2017,52,0.00368,0.00367,0.5,94692,348,94518,2873739,30.35
2017,53,0.00385,0.00385,0.5,94344,363,94163,2779221,29.46
2017,54,0.004,0.00399,0.5,93981,375,93794,2685058,28.57
2017,55,0.00474,0.00473,0.5,93606,442,93385,2591264,27.68
2017,56,0.00524,0.00522,0.5,93163,487,92920,2497880,26.81
2017,57,0.00512,0.0051,0.5,92677,473,92440,2404960,25.95
2017,58,0.00598,0.00596,0.5,92204,550,91929,2312520,25.08
2017,59,0.00671,0.00668,0.5,91654,613,91348,2220591,24.23
2017,60,0.00717,0.00714,0.5,91041,650,90716,2129243,23.39
2017,61,0.0076,0.00757,0.5,90391,684,90049,2038527,22.55
2017,62,0.00817,0.00814,0.5,89707,730,89342,1948477,21.72
2017,63,0.00972,0.00967,0.5,88977,860,88547,1859135,20.89
2017,64,0.01019,0.01014,0.5,88117,894,87670,1770588,20.09
2017,65,0.01135,0.01128,0.5,87223,984,86731,1682918,19.29
2017,66,0.01198,0.0119,0.5,86239,1027,85726,1596187,18.51
2017,67,0.01325,0.01316,0.5,85213,1121,84652,1510461,17.73
2017,68,0.01438,0.01428,0.5,84091,1201,83491,1425809,16.96
2017,69,0.01706,0.01691,0.5,82890,1402,82189,1342318,16.19
2017,70,0.01821,0.01805,0.5,81488,1471,80753,1260129,15.46
2017,71,0.01987,0.01967,0.5,80018,1574,79231,1179376,14.74
2017,72,0.02164,0.0214,0.5,78444,1679,77604,1100145,14.02
2017,73,0.02375,0.02347,0.5,76765,1802,75864,1022541,13.32
2017,74,0.02609,0.02576,0.5,74963,1931,73998,946677,12.63
2017,75,0.02937,0.02895,0.5,73032,2114,71975,872679,11.95
2017,76,0.03147,0.03098,0.5,70918,2197,69819,800704,11.29
2017,77,0.03557,0.03495,0.5,68721,2402,67520,730885,10.64
2017,78,0.03842,0.03769,0.5,66319,2500,65069,663365,10
2017,79,0.04276,0.04187,0.5,63819,2672,62483,598296,9.37
2017,80,0.0477,0.04658,0.5,61147,2849,59723,535812,8.76
2017,81,0.05246,0.05112,0.5,58299,2980,56809,476089,8.17
2017,82,0.0601,0.05835,0.5,55319,3228,53705,419280,7.58
2017,83,0.06617,0.06405,0.5,52091,3336,50423,365576,7.02
2017,84,0.0721,0.06959,0.5,48755,3393,47058,315153,6.46
2017,85,0.07877,0.07578,0.5,45362,3438,43643,268095,5.91
2017,86,0.10734,0.10187,0.5,41924,4271,39788,224452,5.35
2017,87,0.14027,0.13108,0.5,37653,4935,35185,184664,4.9
2017,88,0.15692,0.14551,0.5,32718,4761,30337,149479,4.57
2017,89,0.18406,0.16855,0.5,27957,4712,25601,119141,4.26
2017,90,0.18604,0.17021,0.5,23245,3956,21267,93541,4.02
2017,91,0.19738,0.17965,0.5,19288,3465,17556,72274,3.75
2017,92,0.22737,0.20416,0.5,15823,3230,14208,54718,3.46
2017,93,0.24061,0.21477,0.5,12593,2705,11240,40511,3.22
2017,94,0.25892,0.22925,0.5,9888,2267,8755,29270,2.96
2017,95,0.3084,0.2672,0.5,7621,2036,6603,20515,2.69
2017,96,0.34134,0.29158,0.5,5585,1628,4771,13912,2.49
2017,97,0.376,0.3165,0.5,3956,1252,3330,9142,2.31
2017,98,0.41209,0.34169,0.5,2704,924,2242,5811,2.15
2017,99,0.44927,0.36686,0.5,1780,653,1454,3569,2
2017,100,0.48715,0.39173,0.5,1127,442,906,2115,1.88
2017,101,0.52529,0.41603,0.5,686,285,543,1209,1.76
2017,102,0.56325,0.43948,0.5,400,176,312,666,1.66
2017,103,0.60059,0.46189,0.5,224,104,173,354,1.58
2017,104,0.63689,0.48306,0.5,121,58,92,181,1.5
2017,105,0.67179,0.50288,0.5,62,31,47,89,1.43
2017,106,0.70496,0.52123,0.5,31,16,23,43,1.37
2017,107,0.73616,0.5381,0.5,15,8,11,20,1.32
2017,108,0.76523,0.55346,0.5,7,4,5,9,1.28
2017,109,0.79204,0.56736,0.5,3,2,2,4,1.25
2017,110+,0.81657,1,1.22,1,1,2,2,1.22
